ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour_of_day,Day_of_week,Month,Is_Weekend,Is_Complex_Road,Duration
A-57720,Source2,2,2016-12-19 21:50:38,2016-12-19 22:35:11,33.183228,-117.296371,0.01,Middle lane blocked due to accident on CA-78 Eastbound at Exits 3 4A College Blvd.,College Blvd,Oceanside,San Diego,CA,92056,US,US/Pacific,KOKB,2016-12-19 21:52:00,44.1,53.0,30.18,10.0,ENE,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,21,0,12,0,0,7.891330757661889
A-8560,Source2,2,2016-12-25 06:36:39,2016-12-25 07:36:22,37.769375,-122.405533,0.01,Accident on US-101 Southbound at Exits 433 433B 433C San Francisco-Oakland Bay Bridge. On the median.,San Bruno Ave,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-12-25 06:56:00,42.1,79.0,30.04,10.0,Calm,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,6,6,12,1,0,8.18423477409482
A-33579,Source2,2,2016-04-07 17:13:07,2016-04-07 18:00:00,37.7006,-121.741356,0.0,Accident on 1st St at Southfront Ln.,1st St,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-04-07 16:53:00,69.1,44.0,29.88,10.0,West,16.1,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,3,4,0,1,7.942362237674335
A-158365,Source2,3,2016-06-29 11:01:34,2016-06-29 11:31:34,33.781532,-84.390869,0.0,Left hand shoulder blocked and 3 left lane blocked due to accident on I-85 I-75 Southbound at Exit 250 Williams St.,10th St NW,Atlanta,Fulton,GA,30309-3810,US,US/Eastern,KFTY,2016-06-29 10:53:00,84.9,55.0,29.98,10.0,North,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,2,6,0,0,7.496097345175956
A-59205,Source2,3,2016-12-27 10:47:15,2016-12-27 11:22:00,33.469082,-117.673447,0.01,#3 lane blocked due to accident on I-5 Southbound before CA-1 Pacific Coast Hwy.,San Diego Fwy S,San Juan Capistrano,Orange,CA,92675,US,US/Pacific,KSNA,2016-12-27 10:53:00,63.0,37.0,30.15,10.0,South,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,1,12,0,0,7.643003635560718
A-29305,Source2,3,2016-08-30 13:37:55,2016-08-30 14:22:55,38.482956,-121.81131,0.0,Right hand shoulder blocked due to accident on I-80 Westbound before Milk Farm.,I-80 W,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,2016-08-30 13:35:00,84.2,29.0,29.93,8.0,SSE,5.8,Clear/Good Weather,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,13,1,8,0,1,7.901377353792616
A-77701,Source2,2,2016-09-16 17:46:42,2016-09-16 18:31:42,34.157112,-118.448685,0.0,Accident on US-101 Eastbound near Exit 17 Van Nuys Blvd.,US-101 N,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-09-16 17:51:00,81.0,25.0,29.84,10.0,SE,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,4,9,0,0,7.901377353792616
A-60605,Source2,3,2017-01-05 06:47:31,2017-01-05 07:25:00,33.912125,-117.284233,0.01,Accident on I-215 Southbound at Cactus Ave.,I-215 S,Riverside,Riverside,CA,92508,US,US/Pacific,KRIV,2017-01-05 06:40:00,50.0,100.0,30.01,1.8,SE,4.6,Rainy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,6,3,1,0,0,7.718685495198466
A-188428,Source2,3,2016-10-04 11:50:50,2016-10-04 12:35:33,42.355667,-83.11039,0.0,Right hand shoulder blocked due to accident on I-96 Westbound after Exit 189 Grand Blvd.,W Grand Blvd,Detroit,Wayne,MI,48208,US,US/Eastern,KDET,2016-10-04 11:53:00,68.0,78.0,30.2,10.0,ESE,6.9,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,10,0,0,7.895063498091573
A-136939,Source2,2,2016-08-11 07:58:39,2016-08-11 08:43:39,28.698866,-81.231728,0.0,Accident on FL-417 Northbound at Exit 44 FL-419 State Road 434.,FL-417 N,Winter Springs,Seminole,FL,32708,US,US/Eastern,KSFB,2016-08-11 08:02:00,75.9,97.0,30.1,0.2,NW,3.5,Foggy/Hazy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,3,8,0,0,7.901377353792616
A-179074,Source2,3,2016-12-02 14:06:22,2016-12-02 14:35:57,42.395485,-82.989052,0.01,Right lane blocked and right hand shoulder blocked due to accident on I-94 Eastbound at Exit 220B Conner St.,Edsel Ford Fwy E,Detroit,Wayne,MI,48213,US,US/Eastern,KDET,2016-12-02 13:53:00,39.9,60.0,30.06,10.0,NW,17.3,Cloudy,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,14,4,12,0,1,7.4821189235521155
A-141441,Source2,3,2016-06-22 08:41:52,2016-06-22 09:11:52,28.593122,-81.38203399999998,0.0,Accident on I-4 Eastbound at Exit 87 FL-426 Fairbanks Ave.,W Fairbanks Ave,Winter Park,Orange,FL,32789,US,US/Eastern,KORL,2016-06-22 08:53:00,81.0,67.0,30.14,10.0,Variable,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,2,6,0,0,7.496097345175956
A-166540,Source2,2,2016-05-18 17:27:05,2016-05-18 17:57:05,41.24855,-96.157875,0.0,Accident on 156th St Southbound before Pacific St.,Pacific St,Omaha,Douglas,NE,68144,US,US/Central,KMLE,2016-05-18 17:35:00,68.9,34.0,30.14,10.0,Calm,8.1,Unknown,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,17,2,5,0,1,7.496097345175956
A-175051,Source2,3,2016-08-07 18:09:06,2016-08-07 18:39:06,41.5541,-87.850166,0.0,Accident on I-80 Westbound at Exit 145 US-45 96th Ave.,I-80 W,Tinley Park,Will,IL,60487,US,US/Central,KLOT,2016-08-07 18:15:00,77.0,43.0,30.03,10.0,ENE,5.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,6,8,1,0,7.496097345175956
A-198950,Source2,3,2017-01-06 07:14:47,2017-01-06 07:44:31,42.026943,-71.257362,0.01,Shoulder blocked due to accident on I-95 Northbound at I-495 Blue Star Memorial Hwy.,I-495 N,Foxboro,Norfolk,MA,02035,US,US/Eastern,KOWD,2017-01-06 07:09:00,27.0,85.0,30.0,2.5,SSE,3.5,Snowy,False,False,False,False,True,False,False,False,False,False,False,0,False,1,0,0,0,7,4,1,0,1,7.487173694213739
A-97178,Source2,2,2016-03-23 08:37:30,2016-03-23 09:23:08,34.153713,-118.651474,0.01,Lane blocked due to accident on US-101 Northbound at Exit 30 Parkway Calabasas.,US-101 N,Calabasas,Los Angeles,CA,91302,US,US/Pacific,KVNY,2016-03-23 08:51:00,59.0,29.0,30.14,10.0,North,13.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,8,2,3,0,0,7.915348169263078
A-144932,Source2,3,2016-07-21 13:49:03,2016-07-21 14:49:03,26.062872,-80.163872,0.0,Delays expected and center lane blocked due to accident on I-95 Northbound at Exit 23 / FL-818 Griffin Rd.,Griffin Rd,Fort Lauderdale,Broward,FL,33315,US,US/Eastern,KFLL,2016-07-21 13:53:00,87.1,72.0,30.09,10.0,ESE,10.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,3,7,0,0,8.188966863648876
A-51381,Source2,3,2016-07-25 22:24:25,2016-07-25 23:09:25,33.662853000000005,-117.789421,0.0,Lane closed on exit ramp due to accident on I-405 Northbound at Exit 4 Jeffrey Rd.,I-405 N,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,2016-07-25 22:53:00,72.0,81.0,29.91,9.0,SSW,5.8,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,22,0,7,0,0,7.901377353792616
A-79661,Source2,3,2016-09-26 11:02:29,2016-09-26 11:40:00,34.071968,-118.081802,0.0,Accident on I-10 Eastbound at Exit 26A San Bernardino Fwy.,Walnut Grove Ave,Rosemead,Los Angeles,CA,91770,US,US/Pacific,KEMT,2016-09-26 10:45:00,96.8,12.0,29.96,10.0,ENE,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,0,9,0,0,7.719573989259581
A-64710,Source2,3,2017-01-22 13:09:56,2017-01-22 13:52:00,34.425117,-118.423637,0.01,Accident on CA-14 Southbound at Exit 9 Soledad Canyon Rd.,Sand Canyon Rd,Canyon Country,Los Angeles,CA,91387,US,US/Pacific,K3A6,2017-01-22 13:09:00,49.0,93.0,29.06,3.0,ESE,16.0,Rainy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,6,1,1,0,7.83399634170946
A-45236,Source2,3,2016-06-29 11:52:22,2016-06-29 12:31:00,34.135574,-118.000885,0.0,Accident on I-210 Westbound at Exit 34 Evergreen Ave.,S Myrtle Ave,Monrovia,Los Angeles,CA,91016,US,US/Pacific,KEMT,2016-06-29 11:50:00,86.0,45.0,29.91,10.0,SW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,2,6,0,0,7.7488913372555315
A-75949,Source2,2,2016-11-29 11:42:10,2016-11-29 12:11:50,34.402374,-118.455147,0.01,#1 #2 and HOV lane blocked due to accident on CA-14 Northbound at Exits 6 6A 6B Via Princessa.,CA-14 N,Canyon Country,Los Angeles,CA,91387,US,US/Pacific,K3A6,2016-11-29 11:51:00,66.0,18.0,29.14,10.0,N,15.0,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,11,0,0,7.484930283289661
A-84866,Source2,3,2016-10-18 11:10:46,2016-10-18 11:40:30,34.256542,-118.435097,0.01,Slow lane blocked due to accident on I-5 Southbound at Exit 155B Van Nuys Blvd.,Golden State Fwy S,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,2016-10-18 10:53:00,66.2,56.0,30.01,10.0,ESE,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,10,0,0,7.487173694213739
A-132486,Source2,2,2016-09-28 06:57:57,2016-09-28 07:42:25,27.923655,-82.730186,0.0,Accident on US Highway 19 at Whitney Rd.,US Highway 19 N,Clearwater,Pinellas,FL,33764-6795,US,US/Eastern,KPIE,2016-09-28 06:53:00,75.9,97.0,29.97,10.0,SSE,3.5,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,0,0,0,0,6,2,9,0,1,7.889459149404524
A-58383,Source2,3,2016-12-22 07:48:43,2016-12-22 08:26:00,33.918854,-116.775734,0.01,#1 lane blocked due to debris on road and accident on I-10 Westbound before Main St.,I-10 W,Cabazon,Riverside,CA,92230,US,US/Pacific,KBUO,2016-12-22 07:58:00,52.0,100.0,28.28,6.0,ENE,10.0,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,3,12,0,0,7.71333788887187
A-19779,Source2,3,2016-09-13 12:20:43,2016-09-13 12:50:43,37.993298,-122.301949,0.0,#2 #4 lane blocked due to accident on I-80 Westbound at Exit 21 Appian Way.,I-80 E,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-09-13 11:53:00,70.0,42.0,29.89,10.0,SSW,9.2,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,1,9,0,0,7.496097345175956
A-109304,Source2,2,2016-05-25 18:12:25,2016-05-25 18:42:25,32.721031,-117.117065,0.01,Queueing traffic due to accident now on the shoulder on CA-15 Southbound at Exit 3 I-805.,CA-15 S,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2016-05-25 17:51:00,66.9,57.0,30.1,10.0,WNW,12.7,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,2,5,0,0,7.496097345175956
A-86447,Source2,3,2016-08-04 17:22:14,2016-08-04 18:07:14,34.072235,-117.926643,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound near Exit 35 Vincent Ave.,I-10 E,West Covina,Los Angeles,CA,91790,US,US/Pacific,KEMT,2016-08-04 17:45:00,84.2,42.0,29.83,10.0,SW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,17,3,8,0,0,7.901377353792616
A-121933,Source2,2,2017-01-10 19:03:44,2017-01-10 20:10:00,26.063148,-81.698952,0.01,2 left lane blocked due to accident on US-41 Tamiami Trl Southbound at FL-951 Collier Blvd.,Tamiami Trl E,Naples,Collier,FL,34114,US,US/Eastern,KMKY,2017-01-10 18:55:00,57.2,77.0,30.33,10.0,NNE,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,1,1,0,0,8.28828304520769
A-158029,Source2,3,2016-06-23 18:13:54,2016-06-23 18:43:54,34.482227,-83.029663,0.0,Queueing traffic due to accident and vehicle fire on I-85 Northbound after Exit 177 GA-77 Whitworth Rd.,GA-403 N,Lavonia,Hart,GA,30553,US,US/Eastern,KTOC,2016-06-23 18:15:00,94.3,46.0,29.96,10.0,West,6.9,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,18,3,6,0,0,7.496097345175956
A-98630,Source2,2,2016-03-30 14:12:15,2016-03-30 14:42:15,33.156799,-117.215858,0.0,Accident on Oleander Ave at Mimosa Ave.,Oleander Ave,Vista,San Diego,CA,92081-8152,US,US/Pacific,KCRQ,2016-03-30 13:53:00,60.1,55.0,29.97,10.0,WSW,11.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,2,3,0,0,7.496097345175956
A-91878,Source2,2,2016-08-23 14:27:57,2016-08-23 15:12:57,34.426533,-117.450989,0.0,Accident on Phelan Rd Eastbound after Baldy Mesa Rd.,Phelan Rd,Phelan,San Bernardino,CA,92371-5519,US,US/Pacific,KGXA,2016-08-23 14:55:00,93.9,13.0,29.89,10.0,WNW,9.2,Cloudy,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,14,1,8,0,1,7.901377353792616
A-70406,Source2,3,2016-11-09 07:36:16,2016-11-09 08:20:45,33.856705,-118.284599,0.01,Accident on I-110 Northbound at Exit 9 I-405.,Harbor Fwy N,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2016-11-09 07:53:00,75.0,28.0,30.03,10.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,2,11,0,0,7.889833751394296
A-8970,Source2,3,2016-12-29 14:41:10,2016-12-29 15:10:58,38.837521,-121.164146,0.01,Accident on I-80 Eastbound after Exit 112 Penryn Rd.,I-80 E,Penryn,Placer,CA,95663,US,US/Pacific,KAUN,2016-12-29 14:35:00,64.4,42.0,30.17,9.0,Calm,8.1,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,3,12,0,0,7.489412083508719
A-123556,Source2,2,2017-01-23 07:58:18,2017-01-23 08:42:58,27.712465,-82.298241,0.01,Accident on FL-674 at Railroad St.,Railroad St,Wimauma,Hillsborough,FL,33598,US,US/Eastern,KMCF,2017-01-23 07:58:00,63.0,94.0,29.56,10.0,West,10.4,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,0,1,0,1,7.893945138235959
A-197188,Source2,2,2016-12-20 14:23:16,2016-12-20 15:08:05,41.579193,-73.909103,0.01,Right hand shoulder blocked due to accident on US-9 Northbound at County Hwy-28 Old Hopewell Rd.,Old Hopewell Rd,Wappingers Falls,Dutchess,NY,12590,US,US/Eastern,KPOU,2016-12-20 14:53:00,28.9,41.0,30.36,10.0,WSW,4.6,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,14,1,12,0,0,7.897296472595885
A-191035,Source2,3,2016-08-24 07:37:19,2016-08-24 08:07:19,42.483002,-83.43937700000002,0.0,Right hand shoulder blocked due to accident on I-696 Westbound at I-96 I-275.,I-696 E,Novi,Oakland,MI,48377,US,US/Eastern,KPTK,2016-08-24 07:53:00,66.0,81.0,30.13,10.0,South,6.9,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,7,2,8,0,0,7.496097345175956
A-178993,Source2,2,2016-12-01 16:47:16,2016-12-01 17:17:08,42.912819,-85.647102,0.01,Accident on M-11 28th St at Eastern Ave.,28th St SE,Grand Rapids,Kent,MI,49548-1303,US,US/Eastern,KGRR,2016-12-01 16:53:00,41.0,79.0,29.82,10.0,West,12.7,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,16,3,12,0,0,7.491645473605133
A-50579,Source2,3,2016-07-22 10:16:43,2016-07-22 11:01:43,33.931315999999995,-118.362823,0.0,Right hand shoulder blocked due to accident on I-405 Northbound at I-105.,I-105 E,Inglewood,Los Angeles,CA,90304,US,US/Pacific,KHHR,2016-07-22 09:53:00,82.9,42.0,29.94,10.0,West,3.5,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,4,7,0,0,7.901377353792616
A-98210,Source2,3,2016-03-28 14:47:04,2016-03-28 15:32:04,34.00293,-118.411255,0.01,Accident on I-405 Southbound at Culver Blvd.,Culver Blvd,Culver City,Los Angeles,CA,90230-4730,US,US/Pacific,KSMO,2016-03-28 14:51:00,61.0,56.0,29.85,10.0,WSW,12.7,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,14,0,3,0,0,7.901377353792616
A-122127,Source2,2,2017-01-11 18:14:12,2017-01-11 18:43:42,25.770061,-80.336502,0.01,Accident on FL-973 87th Ave Southbound at Flagler St.,NW 87th Ave,Miami,Miami-Dade,FL,33126,US,US/Eastern,KMIA,2017-01-11 17:53:00,73.0,68.0,30.25,10.0,ENE,10.4,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,0,0,0,0,18,2,1,0,0,7.479299637782834
A-132083,Source2,3,2016-09-24 13:48:09,2016-09-24 14:17:47,25.854094,-80.322693,0.0,Left lane blocked due to accident on FL-826 Palmetto Expy Southbound at US-27 Okeechobee Rd.,W Okeechobee Rd,Hialeah,Miami-Dade,FL,33012,US,US/Eastern,KOPF,2016-09-24 13:50:00,80.6,84.0,30.03,10.0,West,3.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,13,5,9,1,0,7.483806687665835
A-98071,Source2,3,2016-03-27 19:27:13,2016-03-27 19:57:13,34.072632,-118.058327,0.01,Accident on I-10 Westbound at Exit 27 Temple City Blvd.,I-10 W,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2016-03-27 19:45:00,64.4,68.0,29.99,10.0,SW,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,19,6,3,1,0,7.496097345175956
A-118788,Source2,2,2016-12-19 08:40:12,2016-12-19 09:09:57,27.4617,-82.648483,0.01,Accident on Palma Sola Blvd at FL-684 Cortez Rd.,Cortez Rd W,Bradenton,Manatee,FL,34210,US,US/Eastern,KSRQ,2016-12-19 08:53:00,72.0,97.0,30.29,2.0,East,8.1,Cloudy,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,0,12,0,0,7.487733761436444
A-33963,Source2,2,2016-04-10 10:58:41,2016-04-10 11:56:00,38.608906,-121.270538,0.01,Accident on County Hwy-E2 Sunrise Blvd Northbound at US-50.,US-50 E,Rancho Cordova,Sacramento,CA,95742,US,US/Pacific,KMHR,2016-04-10 10:45:00,57.2,94.0,29.9,10.0,SSW,4.6,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,6,4,1,0,8.143226750367443
A-77311,Source2,3,2016-09-15 12:40:38,2016-09-15 13:10:38,33.930939,-118.178909,0.0,Slow lane blocked due to accident on I-710 Southbound at Exits 12 12A 12B Wright Rd.,Long Beach Fwy S,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2016-09-15 12:53:00,75.0,55.0,29.98,10.0,West,13.8,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,12,3,9,0,0,7.496097345175956
A-178491,Source2,2,2016-07-25 09:06:49,2016-07-25 09:36:49,41.859085,-88.087067,0.0,Accident on IL-38 Roosevelt Rd both ways at Blanchard St.,E Roosevelt Rd,Wheaton,Dupage,IL,60187-6803,US,US/Central,KDPA,2016-07-25 08:52:00,79.0,62.0,29.98,10.0,North,11.5,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,9,0,7,0,1,7.496097345175956
A-191253,Source2,2,2016-08-26 15:09:34,2016-08-26 15:58:00,42.921925,-85.58422900000002,0.0,Accident on M-37 Beltline Ave near M-44.,MI-44,Grand Rapids,Kent,MI,49546,US,US/Eastern,KGRR,2016-08-26 14:53:00,81.0,47.0,30.13,10.0,WSW,11.5,Cloudy,False,False,True,False,False,False,False,False,False,False,False,0,False,1,0,0,0,15,4,8,0,1,7.9748769005588755
A-70781,Source2,3,2016-11-10 10:56:52,2016-11-10 11:36:00,34.400375,-118.572655,0.01,Accident on I-5 Northbound after McBean Pkwy.,I-5 N,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,2016-11-10 10:51:00,87.0,12.0,29.19,10.0,SE,5.0,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,3,11,0,0,7.761744984658913
A-167898,Source2,2,2016-12-11 20:38:51,2016-12-11 21:08:28,41.800289,-88.08470200000002,0.01,Accident on US-34 Ogden Ave at Schwartz Ave.,Schwartz Ave,Lisle,Dupage,IL,60532-1735,US,US/Central,KDPA,2016-12-11 20:52:00,33.1,89.0,29.78,1.0,WSW,9.2,Snowy,False,False,True,False,False,True,False,False,False,False,False,1,False,0,0,0,0,20,6,12,1,1,7.48324441607385
A-124719,Source2,2,2016-10-25 11:12:46,2016-10-25 11:55:02,26.597244,-81.65496800000003,0.0,Accident on Beth Stacey Blvd at Camelot Gardens Blvd.,Camelot Gardens Blvd,Lehigh Acres,Lee,FL,33936,US,US/Eastern,KRSW,2016-10-25 10:53:00,75.9,56.0,30.17,10.0,NE,12.7,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,1,10,0,0,7.838737559599282
A-198023,Source2,2,2016-12-27 16:51:10,2016-12-27 17:36:00,41.299252,-73.885696,0.01,Right hand shoulder blocked due to accident on US-6 Main St Eastbound at Bear Mountain State Pkwy.,Bear Mountain State Pkwy,Cortlandt Manor,Westchester,NY,10567,US,US/Eastern,KHPN,2016-12-27 16:56:00,52.0,50.0,29.81,10.0,NW,9.2,Clear/Good Weather,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,16,1,12,0,0,7.897668150726906
A-87150,Source2,2,2016-08-06 11:00:30,2016-08-06 12:30:30,33.997387,-117.967697,0.0,Accident on Hacienda Blvd at Halliburton Rd.,S Hacienda Blvd,Hacienda Heights,Los Angeles,CA,91745-4241,US,US/Pacific,KEMT,2016-08-06 10:45:00,73.4,69.0,29.89,10.0,SW,3.5,Unknown,False,False,False,False,False,False,False,False,False,False,False,1,False,1,0,0,0,11,5,8,1,0,8.594339400592892
A-113496,Source2,3,2016-06-09 11:42:39,2016-06-09 12:23:00,33.804443,-118.207527,0.0,Right hand shoulder blocked due to accident on I-710 Southbound at Exits 3A 3B Willow St.,W Willow St,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,2016-06-09 11:32:00,64.9,84.0,29.93,7.0,SSW,6.9,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,11,3,6,0,0,7.792348924113037
A-19732,Source2,2,2016-09-13 10:06:53,2016-09-13 10:36:53,37.131519,-121.633308,0.0,Accident on US-101 Northbound at Exit 366 Dunne Ave.,S Valley Fwy N,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,2016-09-13 10:15:00,59.0,59.0,29.96,10.0,South,5.8,Cloudy,False,False,False,False,False,False,False,False,False,False,False,0,False,1,0,0,0,10,1,9,0,0,7.496097345175956
A-160734,Source2,2,2016-07-27 08:59:54,2016-07-27 09:29:54,41.161755,-96.042938,0.0,Accident on 6th St Westbound at NE-85 Washington St.,N Washington St,Papillion,Sarpy,NE,68046-3910,US,US/Central,KMLE,2016-07-27 08:55:00,75.6,78.0,30.01,10.0,WSW,4.6,Clear/Good Weather,False,False,True,False,False,False,False,False,False,False,False,1,False,1,0,0,0,8,2,7,0,1,7.496097345175956
